;Scopy version,f4beeb1
;Exported on,vendredi octobre 10/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH2(V)
5503,-2.497,0.25023
5504,-2.496,0.25023
5505,-2.495,0.25023
5506,-2.494,0.25023
5507,-2.493,0.25023
5508,-2.492,0.25023
5509,-2.491,0.25023
5510,-2.49,0.25023
5511,-2.489,0.25023
5512,-2.488,0.25023
5513,-2.487,0.25023
5514,-2.486,0.25023
5515,-2.485,0.25023
5516,-2.484,0.25023
5517,-2.483,0.25023
5518,-2.482,0.25023
5519,-2.481,0.25023
5520,-2.48,0.25023
5521,-2.479,0.25023
5522,-2.478,0.25023
5523,-2.477,0.25023
5524,-2.476,0.25023
5525,-2.475,0.25023
5526,-2.474,0.25023
5527,-2.473,0.25023
5528,-2.472,0.25023
5529,-2.471,0.25023
5530,-2.47,0.25023
5531,-2.469,0.25023
5532,-2.468,0.25023
5533,-2.467,0.25023
5534,-2.466,0.25023
5535,-2.465,0.25023
5536,-2.464,0.25023
5537,-2.463,0.25023
5538,-2.462,0.25023
5539,-2.461,0.25023
5540,-2.46,0.25023
5541,-2.459,0.25023
5542,-2.458,0.25023
5543,-2.457,0.25023
5544,-2.456,0.25023
5545,-2.455,0.25023
5546,-2.454,0.25023
5547,-2.453,0.25023
5548,-2.452,0.25023
5549,-2.451,0.25023
5550,-2.45,0.25023
5551,-2.449,0.25023
5552,-2.448,0.25023
5553,-2.447,0.25023
5554,-2.446,0.25023
5555,-2.445,0.25023
5556,-2.444,0.25023
5557,-2.443,0.25023
5558,-2.442,0.25023
5559,-2.441,0.25023
5560,-2.44,0.25023
5561,-2.439,0.25023
5562,-2.438,0.25023
5563,-2.437,0.25023
5564,-2.436,0.25023
5565,-2.435,0.25023
5566,-2.434,0.25023
5567,-2.433,0.25023
5568,-2.432,0.25023
5569,-2.431,0.25023
5570,-2.43,0.25023
5571,-2.429,0.25023
5572,-2.428,0.25023
5573,-2.427,0.25023
5574,-2.426,0.25023
5575,-2.425,0.25023
5576,-2.424,0.25023
5577,-2.423,0.25023
5578,-2.422,0.25023
5579,-2.421,0.25023
5580,-2.42,0.25023
5581,-2.419,0.25023
5582,-2.418,0.25023
5583,-2.417,0.25023
5584,-2.416,0.25023
5585,-2.415,0.25023
5586,-2.414,0.25023
5587,-2.413,0.25023
5588,-2.412,0.25023
5589,-2.411,0.25023
5590,-2.41,0.25023
5591,-2.409,0.25023
5592,-2.408,0.25023
5593,-2.407,0.25023
5594,-2.406,0.25023
5595,-2.405,0.25023
5596,-2.404,0.25023
5597,-2.403,0.25023
5598,-2.402,0.25023
5599,-2.401,0.25023
5600,-2.4,0.25023
5601,-2.399,0.25023
5602,-2.398,0.25023
5603,-2.397,0.25023
5604,-2.396,0.25023
5605,-2.395,0.25023
5606,-2.394,0.25023
5607,-2.393,0.25023
5608,-2.392,0.25023
5609,-2.391,0.25023
5610,-2.39,0.25023
5611,-2.389,0.25023
5612,-2.388,0.25023
5613,-2.387,0.25023
5614,-2.386,0.25023
5615,-2.385,0.25023
5616,-2.384,0.25023
5617,-2.383,0.25023
5618,-2.382,0.25023
5619,-2.381,0.25023
5620,-2.38,0.25023
5621,-2.379,0.25023
5622,-2.378,0.25023
5623,-2.377,0.25023
5624,-2.376,0.25023
5625,-2.375,0.25023
5626,-2.374,0.25023
5627,-2.373,0.25023
5628,-2.372,0.25023
5629,-2.371,0.25023
5630,-2.37,0.25023
5631,-2.369,0.25023
5632,-2.368,0.25023
5633,-2.367,0.25023
5634,-2.366,0.25023
5635,-2.365,0.25023
5636,-2.364,0.25023
5637,-2.363,0.25023
5638,-2.362,0.25023
5639,-2.361,0.25023
5640,-2.36,0.25023
5641,-2.359,0.25023
5642,-2.358,0.25023
5643,-2.357,0.25023
5644,-2.356,0.25023
5645,-2.355,0.25023
5646,-2.354,0.25023
5647,-2.353,0.25023
5648,-2.352,0.25023
5649,-2.351,0.25023
5650,-2.35,0.25023
5651,-2.349,0.25023
5652,-2.348,0.25023
5653,-2.347,0.25023
5654,-2.346,0.25023
5655,-2.345,0.25023
5656,-2.344,0.25023
5657,-2.343,0.25023
5658,-2.342,0.25023
5659,-2.341,0.25023
5660,-2.34,0.25023
5661,-2.339,0.25023
5662,-2.338,0.25023
5663,-2.337,0.25023
5664,-2.336,0.25023
5665,-2.335,0.25023
5666,-2.334,0.25023
5667,-2.333,0.25023
5668,-2.332,0.25023
5669,-2.331,0.25023
5670,-2.33,0.25023
5671,-2.329,0.25023
5672,-2.328,0.25023
5673,-2.327,0.25023
5674,-2.326,0.25023
5675,-2.325,0.25023
5676,-2.324,0.25023
5677,-2.323,0.25023
5678,-2.322,0.25023
5679,-2.321,0.25023
5680,-2.32,0.25023
5681,-2.319,0.25023
5682,-2.318,0.25023
5683,-2.317,0.25023
5684,-2.316,0.25023
5685,-2.315,0.25023
5686,-2.314,0.25023
5687,-2.313,0.25023
5688,-2.312,0.25023
5689,-2.311,0.25023
5690,-2.31,0.25023
5691,-2.309,0.25023
5692,-2.308,0.25023
5693,-2.307,0.25023
5694,-2.306,0.25023
5695,-2.305,0.25023
5696,-2.304,0.25023
5697,-2.303,0.25023
5698,-2.302,0.25023
5699,-2.301,0.25023
5700,-2.3,0.25023
5701,-2.299,0.25023
5702,-2.298,0.25023
5703,-2.297,0.25023
5704,-2.296,0.25023
5705,-2.295,0.25023
5706,-2.294,0.25023
5707,-2.293,0.25023
5708,-2.292,0.25023
5709,-2.291,0.25023
5710,-2.29,0.25023
5711,-2.289,0.25023
5712,-2.288,0.25023
5713,-2.287,0.25023
5714,-2.286,0.25023
5715,-2.285,0.25023
5716,-2.284,0.25023
5717,-2.283,0.25023
5718,-2.282,0.25023
5719,-2.281,0.25023
5720,-2.28,0.25023
5721,-2.279,0.25023
5722,-2.278,0.25023
5723,-2.277,0.25023
5724,-2.276,0.25023
5725,-2.275,0.25023
5726,-2.274,0.25023
5727,-2.273,0.25023
5728,-2.272,0.25023
5729,-2.271,0.25023
5730,-2.27,0.25023
5731,-2.269,0.25023
5732,-2.268,0.25023
5733,-2.267,0.25023
5734,-2.266,0.25023
5735,-2.265,0.25023
5736,-2.264,0.25023
5737,-2.263,0.25023
5738,-2.262,0.25023
5739,-2.261,0.25023
5740,-2.26,0.25023
5741,-2.259,0.25023
5742,-2.258,0.25023
5743,-2.257,0.25023
5744,-2.256,0.25023
5745,-2.255,0.25023
5746,-2.254,0.25023
5747,-2.253,0.25023
5748,-2.252,0.25023
5749,-2.251,0.25023
5750,-2.25,0.25023
5751,-2.249,0.25023
5752,-2.248,0.25023
5753,-2.247,0.25023
5754,-2.246,0.25023
5755,-2.245,0.25023
5756,-2.244,0.25023
5757,-2.243,0.25023
5758,-2.242,0.25023
5759,-2.241,0.25023
5760,-2.24,0.25023
5761,-2.239,0.25023
5762,-2.238,0.25023
5763,-2.237,0.25023
5764,-2.236,0.25023
5765,-2.235,0.25023
5766,-2.234,0.25023
5767,-2.233,0.25023
5768,-2.232,0.25023
5769,-2.231,0.25023
5770,-2.23,0.25023
5771,-2.229,0.25023
5772,-2.228,0.25023
5773,-2.227,0.25023
5774,-2.226,0.25023
5775,-2.225,0.25023
5776,-2.224,0.25023
5777,-2.223,0.25023
5778,-2.222,0.25023
5779,-2.221,0.25023
5780,-2.22,0.25023
5781,-2.219,0.25023
5782,-2.218,0.25023
5783,-2.217,0.25023
5784,-2.216,0.25023
5785,-2.215,0.25023
5786,-2.214,0.25023
5787,-2.213,0.25023
5788,-2.212,0.25023
5789,-2.211,0.25023
5790,-2.21,0.25023
5791,-2.209,0.25023
5792,-2.208,0.25023
5793,-2.207,0.25023
5794,-2.206,0.25023
5795,-2.205,0.25023
5796,-2.204,0.25023
5797,-2.203,0.25023
5798,-2.202,0.25023
5799,-2.201,0.25023
5800,-2.2,0.25023
5801,-2.199,0.25023
5802,-2.198,0.25023
5803,-2.197,0.25023
5804,-2.196,0.25023
5805,-2.195,0.25023
5806,-2.194,0.25023
5807,-2.193,0.25023
5808,-2.192,0.25023
5809,-2.191,0.25023
5810,-2.19,0.25023
5811,-2.189,0.25023
5812,-2.188,0.25023
5813,-2.187,0.25023
5814,-2.186,0.25023
5815,-2.185,0.25023
5816,-2.184,0.25023
5817,-2.183,0.25023
5818,-2.182,0.25023
5819,-2.181,0.25023
5820,-2.18,0.25023
5821,-2.179,0.25023
5822,-2.178,0.25023
5823,-2.177,0.25023
5824,-2.176,0.25023
5825,-2.175,0.25023
5826,-2.174,0.25023
5827,-2.173,0.25023
5828,-2.172,0.25023
5829,-2.171,0.25023
5830,-2.17,0.25023
5831,-2.169,0.25023
5832,-2.168,0.25023
5833,-2.167,0.25023
5834,-2.166,0.25023
5835,-2.165,0.25023
5836,-2.164,0.25023
5837,-2.163,0.25023
5838,-2.162,0.25023
5839,-2.161,0.25023
5840,-2.16,0.25023
5841,-2.159,0.25023
5842,-2.158,0.25023
5843,-2.157,0.25023
