;Scopy version,f4beeb1
;Exported on,vendredi octobre 10/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
3806,-9.194,0.119058
3807,-9.193,0.119058
3808,-9.192,0.119058
3809,-9.191,0.119058
3810,-9.19,0.119058
3811,-9.189,0.119058
3812,-9.188,0.119058
3813,-9.187,0.119058
3814,-9.186,0.119058
3815,-9.185,0.119058
3816,-9.184,0.119058
3817,-9.183,0.119058
3818,-9.182,0.119058
3819,-9.181,0.119058
3820,-9.18,0.119058
3821,-9.179,0.119058
3822,-9.178,0.119058
3823,-9.177,0.119058
3824,-9.176,0.119058
3825,-9.175,0.119058
3826,-9.174,0.119058
3827,-9.173,0.119058
3828,-9.172,0.119058
3829,-9.171,0.119058
3830,-9.17,0.119058
3831,-9.169,0.119058
3832,-9.168,0.119058
3833,-9.167,0.119058
3834,-9.166,0.119058
3835,-9.165,0.119058
3836,-9.164,0.119058
3837,-9.163,0.119058
3838,-9.162,0.119058
3839,-9.161,0.119058
3840,-9.16,0.119058
3841,-9.159,0.119058
3842,-9.158,0.119058
3843,-9.157,0.119058
3844,-9.156,0.119058
3845,-9.155,0.119058
3846,-9.154,0.119058
3847,-9.153,0.119058
3848,-9.152,0.119058
3849,-9.151,0.119058
3850,-9.15,0.119058
3851,-9.149,0.119058
3852,-9.148,0.119058
3853,-9.147,0.119058
3854,-9.146,0.119058
3855,-9.145,0.119058
3856,-9.144,0.119058
3857,-9.143,0.119058
3858,-9.142,0.119058
3859,-9.141,0.119058
3860,-9.14,0.119058
3861,-9.139,0.119058
3862,-9.138,0.119058
3863,-9.137,0.119058
3864,-9.136,0.119058
3865,-9.135,0.119058
3866,-9.134,0.119058
3867,-9.133,0.119058
3868,-9.132,0.119058
3869,-9.131,0.119058
3870,-9.13,0.119058
3871,-9.129,0.119058
3872,-9.128,0.119058
3873,-9.127,0.119058
3874,-9.126,0.119058
3875,-9.125,0.119058
3876,-9.124,0.119058
3877,-9.123,0.119058
3878,-9.122,0.119058
3879,-9.121,0.119058
3880,-9.12,0.119058
3881,-9.119,0.119058
3882,-9.118,0.119058
3883,-9.117,0.119058
3884,-9.116,0.119058
3885,-9.115,0.119058
3886,-9.114,0.119058
3887,-9.113,0.119058
3888,-9.112,0.119058
3889,-9.111,0.119058
3890,-9.11,0.119058
3891,-9.109,0.119058
3892,-9.108,0.119058
3893,-9.107,0.119058
3894,-9.106,0.119058
3895,-9.105,0.119058
3896,-9.104,0.119058
3897,-9.103,0.119058
3898,-9.102,0.119058
3899,-9.101,0.119058
3900,-9.1,0.119058
3901,-9.099,0.119058
3902,-9.098,0.119058
3903,-9.097,0.119058
3904,-9.096,0.119058
3905,-9.095,0.119058
3906,-9.094,0.119058
3907,-9.093,0.119058
3908,-9.092,0.119058
3909,-9.091,0.119058
3910,-9.09,0.119058
3911,-9.089,0.119058
3912,-9.088,0.119058
3913,-9.087,0.119058
3914,-9.086,0.119058
3915,-9.085,0.119058
3916,-9.084,0.119058
3917,-9.083,0.119058
3918,-9.082,0.119058
3919,-9.081,0.119058
3920,-9.08,0.119058
3921,-9.079,0.119058
3922,-9.078,0.119058
3923,-9.077,0.119058
3924,-9.076,0.119058
3925,-9.075,0.119058
3926,-9.074,0.119058
3927,-9.073,0.119058
3928,-9.072,0.119058
3929,-9.071,0.119058
3930,-9.07,0.119058
3931,-9.069,0.119058
3932,-9.068,0.119058
3933,-9.067,0.119058
3934,-9.066,0.119058
3935,-9.065,0.119058
3936,-9.064,0.119058
3937,-9.063,0.119058
3938,-9.062,0.119058
3939,-9.061,0.119058
3940,-9.06,0.119058
3941,-9.059,0.119058
3942,-9.058,0.119058
3943,-9.057,0.119058
3944,-9.056,0.119058
3945,-9.055,0.119058
3946,-9.054,0.119058
3947,-9.053,0.119058
3948,-9.052,0.119058
3949,-9.051,0.119058
3950,-9.05,0.119058
3951,-9.049,0.119058
3952,-9.048,0.119058
3953,-9.047,0.119058
3954,-9.046,0.119058
3955,-9.045,0.119058
3956,-9.044,0.119058
3957,-9.043,0.119058
3958,-9.042,0.119058
3959,-9.041,0.119058
3960,-9.04,0.119058
3961,-9.039,0.119058
3962,-9.038,0.119058
3963,-9.037,0.119058
3964,-9.036,0.119058
3965,-9.035,0.119058
3966,-9.034,0.119058
3967,-9.033,0.119058
3968,-9.032,0.119058
3969,-9.031,0.119058
3970,-9.03,0.119058
3971,-9.029,0.119058
3972,-9.028,0.119058
3973,-9.027,0.119058
3974,-9.026,0.119058
3975,-9.025,0.119058
3976,-9.024,0.119058
3977,-9.023,0.119058
3978,-9.022,0.119058
3979,-9.021,0.119058
3980,-9.02,0.119058
3981,-9.019,0.119058
3982,-9.018,0.119058
3983,-9.017,0.119058
3984,-9.016,0.119058
3985,-9.015,0.119058
3986,-9.014,0.119058
3987,-9.013,0.119058
3988,-9.012,0.119058
3989,-9.011,0.119058
3990,-9.01,0.119058
3991,-9.009,0.119058
3992,-9.008,0.119058
3993,-9.007,0.119058
3994,-9.006,0.119058
3995,-9.005,0.119058
3996,-9.004,0.119058
3997,-9.003,0.119058
3998,-9.002,0.119058
3999,-9.001,0.119058
4000,-9,0.119058
4001,-8.999,0.119058
4002,-8.998,0.119058
4003,-8.997,0.119058
4004,-8.996,0.119058
4005,-8.995,0.119058
4006,-8.994,0.119058
4007,-8.993,0.119058
4008,-8.992,0.119058
4009,-8.991,0.119058
4010,-8.99,0.119058
4011,-8.989,0.119058
4012,-8.988,0.119058
4013,-8.987,0.119058
4014,-8.986,0.119058
4015,-8.985,0.119058
4016,-8.984,0.119058
4017,-8.983,0.119058
4018,-8.982,0.119058
4019,-8.981,0.119058
4020,-8.98,0.119058
4021,-8.979,0.119058
4022,-8.978,0.119058
4023,-8.977,0.119058
4024,-8.976,0.119058
4025,-8.975,0.119058
4026,-8.974,0.119058
4027,-8.973,0.119058
4028,-8.972,0.119058
4029,-8.971,0.119058
4030,-8.97,0.119058
4031,-8.969,0.119058
4032,-8.968,0.119058
4033,-8.967,0.119058
4034,-8.966,0.119058
4035,-8.965,0.119058
4036,-8.964,0.119058
4037,-8.963,0.119058
4038,-8.962,0.119058
4039,-8.961,0.119058
4040,-8.96,0.119058
4041,-8.959,0.119058
4042,-8.958,0.119058
4043,-8.957,0.119058
4044,-8.956,0.119058
4045,-8.955,0.119058
4046,-8.954,0.119058
4047,-8.953,0.119058
4048,-8.952,0.119058
4049,-8.951,0.119058
4050,-8.95,0.119058
4051,-8.949,0.119058
4052,-8.948,0.119058
4053,-8.947,0.119058
4054,-8.946,0.119058
4055,-8.945,0.119058
4056,-8.944,0.119058
4057,-8.943,0.119058
4058,-8.942,0.119058
4059,-8.941,0.119058
4060,-8.94,0.119058
4061,-8.939,0.119058
4062,-8.938,0.119058
4063,-8.937,0.119058
4064,-8.936,0.119058
4065,-8.935,0.119058
4066,-8.934,0.119058
4067,-8.933,0.119058
