0.000000000000000000e+00	4.715920398009950665e-01	1.000000000000000000e+00	1.462546628938793045e-02	3.668978554422538991e+02	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	4.257400497512437987e-01	1.000000000000000000e+00	1.145113832559235476e-02	3.356088228177635528e+02	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	3.755348258706467934e-01	1.000000000000000000e+00	9.256778122813906842e-03	2.721694012352417644e+02	0.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	2.795708955223880632e-01	1.000000000000000000e+00	7.685613029045045876e-03	2.121382122432212611e+02	0.000000000000000000e+00	0.000000000000000000e+00
4.000000000000000000e+00	1.834701492537313405e-01	1.000000000000000000e+00	6.434987687328589528e-03	1.158144923600885505e+02	0.000000000000000000e+00	0.000000000000000000e+00
5.000000000000000000e+00	1.171641791044776143e-01	1.000000000000000000e+00	5.436438083430155180e-03	6.613820106886028327e+01	0.000000000000000000e+00	0.000000000000000000e+00
6.000000000000000000e+00	7.618159203980100214e-02	1.000000000000000000e+00	4.634685274561279461e-03	6.834193899063730271e+01	0.000000000000000000e+00	0.000000000000000000e+00
7.000000000000000000e+00	3.766169154228855842e-02	1.000000000000000000e+00	3.982190663830491480e-03	1.053268721647007411e-01	0.000000000000000000e+00	0.000000000000000000e+00
8.000000000000000000e+00	1.913557213930348194e-02	1.000000000000000000e+00	3.444137014361588200e-03	9.642030387838082528e-02	0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+00	8.103233830845770272e-03	1.000000000000000000e+00	2.995289182361969647e-03	8.477912478906624028e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+01	2.817164179104477816e-03	9.250000000000000444e-01	2.616998024646010647e-03	8.003905296790395085e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.100000000000000000e+01	7.835820895522388951e-04	4.899999999999999911e-01	2.295260315469328967e-03	8.244316223920271358e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.200000000000000000e+01	1.492537313432835836e-04	1.100000000000000006e-01	2.019431379316556814e-03	8.291561975887899727e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.300000000000000000e+01	3.109452736318408443e-05	2.500000000000000139e-02	1.781326826222728215e-03	8.100925873009091893e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.574579493439665859e-03	8.149003006502544832e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.500000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.394174360895686360e-03	8.149003006502544832e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.600000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.236110627998071197e-03	8.149003006502544832e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	1.097155319938077382e-03	8.149003006502544832e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.800000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.746629016337640151e-04	8.100925873008958666e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	8.664425320983832951e-04	8.149003006502411606e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	7.706597422325280793e-04	8.052561704202368387e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.100000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	6.857630343731814255e-04	8.052561704202504389e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.200000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	6.104285776157639121e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.300000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	5.435180956342193980e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.840464227779191935e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	4.311561919987499914e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.600000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.840978250901923145e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.700000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.422135015136571661e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.800000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.049241440828368444e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
2.900000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	2.717187190973515461e-04	8.100925873009093281e-02	0.000000000000000000e+00	0.000000000000000000e+00
