;Scopy version,f4beeb1
;Exported on,mardi fvrier 24/02/2026
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
1130,-0.47,0.210993
1131,-0.469,0.210993
1132,-0.468,0.210993
1133,-0.467,0.210993
1134,-0.466,0.210993
1135,-0.465,0.210993
1136,-0.464,0.210993
1137,-0.463,0.210993
1138,-0.462,0.210993
1139,-0.461,0.210993
1140,-0.46,0.210993
1141,-0.459,0.210993
1142,-0.458,0.210993
1143,-0.457,0.210993
1144,-0.456,0.210993
1145,-0.455,0.210993
1146,-0.454,0.210993
1147,-0.453,0.210993
1148,-0.452,0.210993
1149,-0.451,0.214471
1150,-0.45,0.209255
1151,-0.449,0.377923
1152,-0.448,0.42835
1153,-0.447,0.308369
1154,-0.446,0.219688
1155,-0.445,0.212732
1156,-0.444,0.210993
1157,-0.443,0.210993
1158,-0.442,0.210993
1159,-0.441,0.210993
1160,-0.44,0.210993
1161,-0.439,0.210993
1162,-0.438,0.210993
1163,-0.437,0.210993
1164,-0.436,0.210993
1165,-0.435,0.210993
1166,-0.434,0.210993
1167,-0.433,0.210993
1168,-0.432,0.210993
1169,-0.431,0.210993
1170,-0.43,0.210993
1171,-0.429,0.210993
1172,-0.428,0.210993
1173,-0.427,0.210993
1174,-0.426,0.210993
1175,-0.425,0.210993
1176,-0.424,0.210993
1177,-0.423,0.210993
1178,-0.422,0.210993
1179,-0.421,0.210993
1180,-0.42,0.210993
1181,-0.419,0.210993
1182,-0.418,0.210993
1183,-0.417,0.210993
1184,-0.416,0.210993
1185,-0.415,0.210993
1186,-0.414,0.210993
1187,-0.413,0.210993
1188,-0.412,0.210993
1189,-0.411,0.210993
1190,-0.41,0.210993
1191,-0.409,0.210993
1192,-0.408,0.210993
1193,-0.407,0.210993
1194,-0.406,0.210993
1195,-0.405,0.210993
1196,-0.404,0.210993
1197,-0.403,0.210993
1198,-0.402,0.210993
1199,-0.401,0.214471
1200,-0.4,0.209255
1201,-0.399,0.376184
1202,-0.398,0.42835
1203,-0.397,0.308369
1204,-0.396,0.221427
1205,-0.395,0.212732
1206,-0.394,0.210993
1207,-0.393,0.210993
1208,-0.392,0.210993
1209,-0.391,0.210993
1210,-0.39,0.210993
1211,-0.389,0.210993
1212,-0.388,0.210993
1213,-0.387,0.210993
1214,-0.386,0.210993
1215,-0.385,0.210993
1216,-0.384,0.210993
1217,-0.383,0.210993
1218,-0.382,0.210993
1219,-0.381,0.210993
1220,-0.38,0.210993
1221,-0.379,0.210993
1222,-0.378,0.210993
1223,-0.377,0.210993
1224,-0.376,0.210993
1225,-0.375,0.210993
1226,-0.374,0.210993
1227,-0.373,0.210993
1228,-0.372,0.210993
1229,-0.371,0.210993
1230,-0.37,0.210993
1231,-0.369,0.210993
1232,-0.368,0.210993
1233,-0.367,0.210993
1234,-0.366,0.210993
1235,-0.365,0.210993
1236,-0.364,0.210993
1237,-0.363,0.210993
1238,-0.362,0.210993
1239,-0.361,0.210993
1240,-0.36,0.210993
1241,-0.359,0.210993
1242,-0.358,0.210993
1243,-0.357,0.210993
1244,-0.356,0.210993
1245,-0.355,0.210993
1246,-0.354,0.210993
1247,-0.353,0.210993
1248,-0.352,0.210993
1249,-0.351,0.214471
1250,-0.35,0.209255
1251,-0.349,0.374445
1252,-0.348,0.430089
1253,-0.347,0.310108
1254,-0.346,0.221427
1255,-0.345,0.214471
1256,-0.344,0.210993
1257,-0.343,0.210993
1258,-0.342,0.210993
1259,-0.341,0.210993
1260,-0.34,0.210993
1261,-0.339,0.210993
1262,-0.338,0.210993
1263,-0.337,0.210993
1264,-0.336,0.210993
1265,-0.335,0.210993
1266,-0.334,0.210993
1267,-0.333,0.210993
1268,-0.332,0.210993
1269,-0.331,0.210993
1270,-0.33,0.210993
1271,-0.329,0.210993
1272,-0.328,0.210993
1273,-0.327,0.210993
1274,-0.326,0.210993
1275,-0.325,0.210993
1276,-0.324,0.210993
1277,-0.323,0.210993
1278,-0.322,0.210993
1279,-0.321,0.210993
1280,-0.32,0.210993
1281,-0.319,0.210993
1282,-0.318,0.210993
1283,-0.317,0.210993
1284,-0.316,0.210993
1285,-0.315,0.210993
1286,-0.314,0.210993
1287,-0.313,0.210993
1288,-0.312,0.210993
1289,-0.311,0.210993
1290,-0.31,0.210993
1291,-0.309,0.210993
1292,-0.308,0.210993
1293,-0.307,0.210993
1294,-0.306,0.210993
1295,-0.305,0.210993
1296,-0.304,0.210993
1297,-0.303,0.210993
1298,-0.302,0.210993
1299,-0.301,0.214471
1300,-0.3,0.207516
1301,-0.299,0.374445
1302,-0.298,0.433566
1303,-0.297,0.311847
1304,-0.296,0.221427
1305,-0.295,0.212732
1306,-0.294,0.212732
1307,-0.293,0.210993
1308,-0.292,0.210993
1309,-0.291,0.210993
1310,-0.29,0.210993
1311,-0.289,0.210993
1312,-0.288,0.210993
1313,-0.287,0.210993
1314,-0.286,0.210993
1315,-0.285,0.210993
1316,-0.284,0.210993
1317,-0.283,0.210993
1318,-0.282,0.210993
1319,-0.281,0.210993
1320,-0.28,0.210993
1321,-0.279,0.210993
1322,-0.278,0.210993
1323,-0.277,0.210993
1324,-0.276,0.210993
1325,-0.275,0.210993
1326,-0.274,0.210993
1327,-0.273,0.210993
1328,-0.272,0.210993
1329,-0.271,0.210993
1330,-0.27,0.210993
1331,-0.269,0.210993
1332,-0.268,0.210993
1333,-0.267,0.210993
1334,-0.266,0.210993
1335,-0.265,0.210993
1336,-0.264,0.210993
1337,-0.263,0.210993
1338,-0.262,0.210993
1339,-0.261,0.210993
1340,-0.26,0.210993
1341,-0.259,0.210993
1342,-0.258,0.210993
1343,-0.257,0.210993
1344,-0.256,0.210993
1345,-0.255,0.210993
1346,-0.254,0.210993
1347,-0.253,0.210993
1348,-0.252,0.210993
1349,-0.251,0.214471
1350,-0.25,0.209255
1351,-0.249,0.370968
1352,-0.248,0.433566
1353,-0.247,0.315325
1354,-0.246,0.221427
1355,-0.245,0.214471
1356,-0.244,0.210993
1357,-0.243,0.210993
1358,-0.242,0.210993
1359,-0.241,0.210993
1360,-0.24,0.210993
1361,-0.239,0.210993
1362,-0.238,0.210993
1363,-0.237,0.210993
1364,-0.236,0.210993
1365,-0.235,0.210993
1366,-0.234,0.210993
1367,-0.233,0.210993
1368,-0.232,0.210993
1369,-0.231,0.210993
1370,-0.23,0.210993
1371,-0.229,0.210993
1372,-0.228,0.210993
1373,-0.227,0.210993
1374,-0.226,0.210993
1375,-0.225,0.210993
1376,-0.224,0.210993
1377,-0.223,0.210993
1378,-0.222,0.210993
1379,-0.221,0.210993
1380,-0.22,0.210993
1381,-0.219,0.210993
1382,-0.218,0.210993
1383,-0.217,0.210993
1384,-0.216,0.210993
1385,-0.215,0.210993
1386,-0.214,0.210993
1387,-0.213,0.210993
1388,-0.212,0.210993
1389,-0.211,0.210993
1390,-0.21,0.210993
1391,-0.209,0.210993
1392,-0.208,0.210993
1393,-0.207,0.210993
1394,-0.206,0.210993
1395,-0.205,0.210993
1396,-0.204,0.210993
1397,-0.203,0.210993
1398,-0.202,0.210993
1399,-0.201,0.214471
1400,-0.2,0.207516
1401,-0.199,0.374445
1402,-0.198,0.430089
1403,-0.197,0.315325
1404,-0.196,0.221427
1405,-0.195,0.212732
1406,-0.194,0.212732
1407,-0.193,0.210993
1408,-0.192,0.210993
1409,-0.191,0.210993
1410,-0.19,0.210993
1411,-0.189,0.210993
1412,-0.188,0.210993
1413,-0.187,0.210993
1414,-0.186,0.210993
1415,-0.185,0.210993
1416,-0.184,0.210993
1417,-0.183,0.210993
1418,-0.182,0.210993
1419,-0.181,0.210993
1420,-0.18,0.210993
1421,-0.179,0.210993
1422,-0.178,0.210993
1423,-0.177,0.210993
1424,-0.176,0.210993
1425,-0.175,0.210993
1426,-0.174,0.210993
1427,-0.173,0.210993
1428,-0.172,0.210993
1429,-0.171,0.210993
1430,-0.17,0.210993
1431,-0.169,0.210993
1432,-0.168,0.210993
1433,-0.167,0.210993
1434,-0.166,0.210993
1435,-0.165,0.210993
1436,-0.164,0.210993
1437,-0.163,0.210993
1438,-0.162,0.210993
1439,-0.161,0.210993
1440,-0.16,0.210993
1441,-0.159,0.210993
1442,-0.158,0.210993
1443,-0.157,0.210993
1444,-0.156,0.210993
1445,-0.155,0.210993
1446,-0.154,0.210993
1447,-0.153,0.210993
1448,-0.152,0.210993
1449,-0.151,0.214471
1450,-0.15,0.209255
1451,-0.149,0.370968
1452,-0.148,0.433566
1453,-0.147,0.313586
1454,-0.146,0.221427
1455,-0.145,0.212732
1456,-0.144,0.212732
1457,-0.143,0.210993
1458,-0.142,0.210993
1459,-0.141,0.210993
1460,-0.14,0.210993
1461,-0.139,0.210993
1462,-0.138,0.210993
1463,-0.137,0.210993
1464,-0.136,0.210993
1465,-0.135,0.210993
1466,-0.134,0.210993
1467,-0.133,0.210993
1468,-0.132,0.210993
1469,-0.131,0.210993
1470,-0.13,0.210993
1471,-0.129,0.210993
1472,-0.128,0.210993
1473,-0.127,0.210993
1474,-0.126,0.210993
1475,-0.125,0.210993
1476,-0.124,0.210993
1477,-0.123,0.210993
1478,-0.122,0.210993
1479,-0.121,0.210993
1480,-0.12,0.210993
1481,-0.119,0.210993
1482,-0.118,0.210993
1483,-0.117,0.210993
1484,-0.116,0.210993
1485,-0.115,0.210993
1486,-0.114,0.210993
1487,-0.113,0.210993
1488,-0.112,0.210993
1489,-0.111,0.210993
1490,-0.11,0.210993
1491,-0.109,0.210993
1492,-0.108,0.210993
1493,-0.107,0.210993
1494,-0.106,0.210993
1495,-0.105,0.210993
1496,-0.104,0.210993
1497,-0.103,0.210993
1498,-0.102,0.210993
1499,-0.101,0.214471
1500,-0.1,0.207516
1501,-0.099,0.370968
1502,-0.098,0.430089
1503,-0.097,0.315325
1504,-0.096,0.223165
1505,-0.095,0.212732
1506,-0.094,0.212732
1507,-0.093,0.210993
1508,-0.092,0.210993
1509,-0.091,0.210993
1510,-0.09,0.210993
1511,-0.089,0.210993
1512,-0.088,0.210993
1513,-0.087,0.210993
1514,-0.086,0.210993
1515,-0.085,0.210993
1516,-0.084,0.210993
1517,-0.083,0.210993
1518,-0.082,0.210993
1519,-0.081,0.210993
1520,-0.08,0.210993
1521,-0.079,0.210993
1522,-0.078,0.210993
1523,-0.077,0.210993
1524,-0.076,0.210993
1525,-0.075,0.210993
1526,-0.074,0.210993
1527,-0.073,0.210993
1528,-0.072,0.210993
1529,-0.071,0.210993
1530,-0.07,0.210993
1531,-0.069,0.210993
1532,-0.068,0.210993
1533,-0.067,0.210993
1534,-0.066,0.210993
1535,-0.065,0.210993
1536,-0.064,0.210993
1537,-0.063,0.210993
1538,-0.062,0.210993
1539,-0.061,0.210993
1540,-0.06,0.210993
1541,-0.059,0.210993
1542,-0.058,0.210993
1543,-0.057,0.210993
1544,-0.056,0.210993
1545,-0.055,0.210993
1546,-0.054,0.210993
1547,-0.053,0.210993
1548,-0.052,0.210993
1549,-0.051,0.214471
1550,-0.05,0.207516
1551,-0.049,0.370968
1552,-0.048,0.430089
1553,-0.047,0.317063
1554,-0.046,0.221427
1555,-0.045,0.214471
1556,-0.044,0.210993
1557,-0.043,0.210993
1558,-0.042,0.210993
1559,-0.041,0.210993
1560,-0.04,0.210993
1561,-0.039,0.210993
1562,-0.038,0.210993
1563,-0.037,0.210993
1564,-0.036,0.210993
1565,-0.035,0.210993
1566,-0.034,0.210993
1567,-0.033,0.210993
1568,-0.032,0.210993
1569,-0.031,0.210993
1570,-0.03,0.210993
1571,-0.029,0.210993
1572,-0.028,0.210993
1573,-0.027,0.210993
1574,-0.026,0.210993
1575,-0.025,0.210993
1576,-0.024,0.210993
1577,-0.023,0.210993
1578,-0.022,0.210993
1579,-0.021,0.210993
1580,-0.02,0.210993
1581,-0.019,0.210993
1582,-0.018,0.210993
1583,-0.017,0.210993
1584,-0.016,0.210993
1585,-0.015,0.210993
1586,-0.014,0.210993
1587,-0.013,0.210993
1588,-0.012,0.210993
1589,-0.011,0.210993
1590,-0.01,0.210993
1591,-0.009,0.210993
1592,-0.008,0.210993
1593,-0.007,0.210993
1594,-0.006,0.210993
1595,-0.005,0.210993
1596,-0.004,0.210993
1597,-0.003,0.210993
1598,-0.002,0.210993
1599,-0.001,0.214471
1600,0,0.207516
1601,0.001,0.369229
1602,0.002,0.433566
1603,0.003,0.317063
1604,0.004,0.221427
1605,0.005,0.212732
1606,0.006,0.212732
1607,0.007,0.210993
1608,0.008,0.210993
1609,0.009,0.210993
1610,0.01,0.210993
1611,0.011,0.210993
1612,0.012,0.210993
1613,0.013,0.210993
1614,0.014,0.210993
1615,0.015,0.210993
1616,0.016,0.210993
1617,0.017,0.210993
1618,0.018,0.210993
1619,0.019,0.210993
1620,0.02,0.210993
1621,0.021,0.210993
1622,0.022,0.210993
1623,0.023,0.210993
1624,0.024,0.210993
1625,0.025,0.210993
1626,0.026,0.210993
1627,0.027,0.210993
1628,0.028,0.210993
1629,0.029,0.210993
1630,0.03,0.210993
1631,0.031,0.210993
1632,0.032,0.210993
1633,0.033,0.210993
1634,0.034,0.210993
1635,0.035,0.210993
1636,0.036,0.210993
1637,0.037,0.210993
1638,0.038,0.210993
1639,0.039,0.210993
1640,0.04,0.210993
1641,0.041,0.210993
1642,0.042,0.210993
1643,0.043,0.210993
1644,0.044,0.210993
1645,0.045,0.210993
1646,0.046,0.210993
1647,0.047,0.210993
1648,0.048,0.210993
1649,0.049,0.214471
1650,0.05,0.209255
1651,0.051,0.36749
1652,0.052,0.433566
1653,0.053,0.317063
1654,0.054,0.221427
1655,0.055,0.214471
1656,0.056,0.210993
1657,0.057,0.210993
1658,0.058,0.210993
1659,0.059,0.210993
1660,0.06,0.210993
1661,0.061,0.210993
1662,0.062,0.210993
1663,0.063,0.210993
1664,0.064,0.210993
1665,0.065,0.210993
1666,0.066,0.210993
1667,0.067,0.210993
1668,0.068,0.210993
1669,0.069,0.210993
1670,0.07,0.210993
1671,0.071,0.210993
1672,0.072,0.210993
1673,0.073,0.210993
1674,0.074,0.210993
1675,0.075,0.210993
1676,0.076,0.210993
1677,0.077,0.210993
1678,0.078,0.210993
1679,0.079,0.210993
1680,0.08,0.210993
1681,0.081,0.210993
1682,0.082,0.210993
1683,0.083,0.210993
1684,0.084,0.210993
1685,0.085,0.210993
1686,0.086,0.210993
1687,0.087,0.210993
1688,0.088,0.210993
1689,0.089,0.210993
1690,0.09,0.210993
1691,0.091,0.210993
1692,0.092,0.210993
1693,0.093,0.210993
1694,0.094,0.210993
1695,0.095,0.210993
1696,0.096,0.210993
1697,0.097,0.210993
1698,0.098,0.210993
1699,0.099,0.214471
1700,0.1,0.207516
1701,0.101,0.370968
1702,0.102,0.433566
1703,0.103,0.317063
1704,0.104,0.221427
1705,0.105,0.212732
1706,0.106,0.212732
1707,0.107,0.210993
1708,0.108,0.210993
1709,0.109,0.210993
1710,0.11,0.210993
1711,0.111,0.210993
1712,0.112,0.210993
1713,0.113,0.210993
1714,0.114,0.210993
1715,0.115,0.210993
1716,0.116,0.210993
1717,0.117,0.210993
1718,0.118,0.210993
1719,0.119,0.210993
1720,0.12,0.210993
1721,0.121,0.210993
1722,0.122,0.210993
1723,0.123,0.210993
1724,0.124,0.210993
1725,0.125,0.210993
1726,0.126,0.210993
1727,0.127,0.210993
1728,0.128,0.210993
1729,0.129,0.210993
1730,0.13,0.210993
1731,0.131,0.210993
1732,0.132,0.210993
1733,0.133,0.210993
1734,0.134,0.210993
1735,0.135,0.210993
1736,0.136,0.210993
1737,0.137,0.210993
1738,0.138,0.210993
1739,0.139,0.210993
1740,0.14,0.210993
1741,0.141,0.210993
1742,0.142,0.210993
1743,0.143,0.210993
1744,0.144,0.210993
1745,0.145,0.210993
1746,0.146,0.210993
1747,0.147,0.210993
1748,0.148,0.210993
1749,0.149,0.214471
1750,0.15,0.207516
1751,0.151,0.369229
1752,0.152,0.435305
1753,0.153,0.315325
1754,0.154,0.221427
1755,0.155,0.214471
1756,0.156,0.210993
1757,0.157,0.210993
1758,0.158,0.210993
1759,0.159,0.210993
1760,0.16,0.210993
1761,0.161,0.210993
1762,0.162,0.210993
1763,0.163,0.210993
1764,0.164,0.210993
1765,0.165,0.210993
1766,0.166,0.210993
1767,0.167,0.210993
1768,0.168,0.210993
1769,0.169,0.210993
1770,0.17,0.210993
1771,0.171,0.210993
1772,0.172,0.210993
1773,0.173,0.210993
1774,0.174,0.210993
1775,0.175,0.210993
1776,0.176,0.210993
1777,0.177,0.210993
1778,0.178,0.210993
1779,0.179,0.210993
1780,0.18,0.210993
1781,0.181,0.210993
1782,0.182,0.210993
1783,0.183,0.210993
1784,0.184,0.210993
1785,0.185,0.210993
1786,0.186,0.210993
1787,0.187,0.210993
1788,0.188,0.210993
1789,0.189,0.210993
1790,0.19,0.210993
1791,0.191,0.210993
1792,0.192,0.210993
1793,0.193,0.210993
1794,0.194,0.210993
1795,0.195,0.210993
1796,0.196,0.210993
1797,0.197,0.210993
1798,0.198,0.210993
1799,0.199,0.214471
1800,0.2,0.209255
1801,0.201,0.36749
1802,0.202,0.424872
1803,0.203,0.404006
1804,0.204,0.435305
1805,0.205,0.438783
1806,0.206,0.440522
1807,0.207,0.438783
1808,0.208,0.440522
1809,0.209,0.438783
1810,0.21,0.440522
1811,0.211,0.440522
1812,0.212,0.440522
1813,0.213,0.440522
1814,0.214,0.440522
1815,0.215,0.440522
1816,0.216,0.440522
1817,0.217,0.438783
1818,0.218,0.440522
1819,0.219,0.440522
1820,0.22,0.440522
1821,0.221,0.438783
1822,0.222,0.438783
1823,0.223,0.440522
1824,0.224,0.438783
1825,0.225,0.440522
1826,0.226,0.438783
1827,0.227,0.442261
1828,0.228,0.437044
1829,0.229,0.442261
1830,0.23,0.437044
1831,0.231,0.440522
1832,0.232,0.440522
1833,0.233,0.440522
1834,0.234,0.438783
1835,0.235,0.440522
1836,0.236,0.438783
1837,0.237,0.440522
1838,0.238,0.438783
1839,0.239,0.440522
1840,0.24,0.438783
1841,0.241,0.442261
1842,0.242,0.39705
1843,0.243,0.38314
1844,0.244,0.390095
1845,0.245,0.388356
1846,0.246,0.388356
1847,0.247,0.390095
1848,0.248,0.384879
1849,0.249,0.391834
1850,0.25,0.384879
1851,0.251,0.391834
1852,0.252,0.388356
1853,0.253,0.388356
1854,0.254,0.388356
1855,0.255,0.388356
1856,0.256,0.391834
1857,0.257,0.384879
1858,0.258,0.391834
1859,0.259,0.388356
1860,0.26,0.388356
1861,0.261,0.388356
1862,0.262,0.388356
1863,0.263,0.388356
1864,0.264,0.388356
1865,0.265,0.391834
1866,0.266,0.384879
1867,0.267,0.390095
1868,0.268,0.388356
1869,0.269,0.388356
1870,0.27,0.388356
1871,0.271,0.388356
1872,0.272,0.390095
1873,0.273,0.384879
1874,0.274,0.391834
1875,0.275,0.384879
1876,0.276,0.390095
1877,0.277,0.388356
1878,0.278,0.388356
1879,0.279,0.390095
1880,0.28,0.384879
1881,0.281,0.391834
1882,0.282,0.384879
1883,0.283,0.391834
1884,0.284,0.388356
1885,0.285,0.388356
1886,0.286,0.388356
1887,0.287,0.388356
1888,0.288,0.391834
1889,0.289,0.384879
1890,0.29,0.391834
1891,0.291,0.384879
1892,0.292,0.390095
1893,0.293,0.388356
1894,0.294,0.388356
1895,0.295,0.390095
1896,0.296,0.384879
1897,0.297,0.391834
1898,0.298,0.384879
1899,0.299,0.390095
1900,0.3,0.388356
1901,0.301,0.388356
1902,0.302,0.388356
1903,0.303,0.388356
1904,0.304,0.391834
1905,0.305,0.384879
1906,0.306,0.391834
1907,0.307,0.384879
1908,0.308,0.390095
1909,0.309,0.388356
1910,0.31,0.388356
1911,0.311,0.390095
1912,0.312,0.384879
1913,0.313,0.391834
1914,0.314,0.384879
1915,0.315,0.391834
1916,0.316,0.388356
1917,0.317,0.388356
1918,0.318,0.388356
1919,0.319,0.388356
1920,0.32,0.390095
1921,0.321,0.384879
1922,0.322,0.391834
1923,0.323,0.384879
1924,0.324,0.390095
1925,0.325,0.388356
1926,0.326,0.388356
1927,0.327,0.390095
1928,0.328,0.384879
1929,0.329,0.391834
1930,0.33,0.384879
1931,0.331,0.391834
1932,0.332,0.388356
1933,0.333,0.393573
1934,0.334,0.440522
1935,0.335,0.26142
1936,0.336,0.21621
1937,0.337,0.209255
1938,0.338,0.207516
1939,0.339,0.207516
1940,0.34,0.207516
1941,0.341,0.207516
1942,0.342,0.207516
1943,0.343,0.207516
1944,0.344,0.207516
1945,0.345,0.207516
1946,0.346,0.207516
1947,0.347,0.207516
1948,0.348,0.207516
1949,0.349,0.209255
1950,0.35,0.195344
1951,0.351,0.346624
1952,0.352,0.23186
1953,0.353,0.210993
1954,0.354,0.207516
1955,0.355,0.207516
1956,0.356,0.207516
1957,0.357,0.207516
1958,0.358,0.207516
1959,0.359,0.207516
1960,0.36,0.207516
1961,0.361,0.207516
1962,0.362,0.207516
1963,0.363,0.207516
1964,0.364,0.207516
1965,0.365,0.202299
1966,0.366,0.285764
1967,0.367,0.284025
1968,0.368,0.214471
1969,0.369,0.209255
1970,0.37,0.207516
1971,0.371,0.207516
1972,0.372,0.207516
1973,0.373,0.207516
1974,0.374,0.207516
1975,0.375,0.207516
1976,0.376,0.207516
1977,0.377,0.207516
1978,0.378,0.207516
1979,0.379,0.207516
1980,0.38,0.210993
1981,0.381,0.21621
1982,0.382,0.339668
1983,0.383,0.217949
1984,0.384,0.209255
1985,0.385,0.209255
1986,0.386,0.207516
1987,0.387,0.207516
1988,0.388,0.207516
1989,0.389,0.207516
1990,0.39,0.207516
1991,0.391,0.207516
1992,0.392,0.207516
1993,0.393,0.207516
1994,0.394,0.207516
1995,0.395,0.209255
1996,0.396,0.195344
1997,0.397,0.33793
1998,0.398,0.240554
1999,0.399,0.212732
2000,0.4,0.207516
2001,0.401,0.207516
2002,0.402,0.207516
2003,0.403,0.207516
2004,0.404,0.207516
2005,0.405,0.207516
2006,0.406,0.207516
2007,0.407,0.207516
2008,0.408,0.207516
2009,0.409,0.207516
2010,0.41,0.207516
2011,0.411,0.205777
2012,0.412,0.268376
2013,0.413,0.299675
2014,0.414,0.214471
2015,0.415,0.209255
2016,0.416,0.207516
2017,0.417,0.207516
2018,0.418,0.207516
2019,0.419,0.207516
2020,0.42,0.207516
2021,0.421,0.207516
2022,0.422,0.207516
2023,0.423,0.207516
2024,0.424,0.207516
2025,0.425,0.207516
2026,0.426,0.209255
2027,0.427,0.207516
2028,0.428,0.346624
2029,0.429,0.219688
2030,0.43,0.210993
2031,0.431,0.207516
2032,0.432,0.207516
2033,0.433,0.207516
2034,0.434,0.207516
2035,0.435,0.207516
2036,0.436,0.207516
2037,0.437,0.207516
2038,0.438,0.207516
2039,0.439,0.207516
2040,0.44,0.207516
2041,0.441,0.209255
2042,0.442,0.197083
2043,0.443,0.324019
2044,0.444,0.250987
2045,0.445,0.212732
2046,0.446,0.207516
2047,0.447,0.207516
2048,0.448,0.207516
2049,0.449,0.207516
2050,0.45,0.207516
2051,0.451,0.207516
2052,0.452,0.207516
2053,0.453,0.207516
2054,0.454,0.207516
2055,0.455,0.207516
2056,0.456,0.207516
2057,0.457,0.205777
2058,0.458,0.237076
2059,0.459,0.223165
2060,0.46,0.209255
2061,0.461,0.205777
2062,0.462,0.221427
2063,0.463,0.209255
2064,0.464,0.207516
2065,0.465,0.207516
2066,0.466,0.209255
2067,0.467,0.20056
2068,0.468,0.308369
2069,0.469,0.391834
2070,0.47,0.39705
2071,0.471,0.39705
2072,0.472,0.39705
2073,0.473,0.39705
2074,0.474,0.39705
2075,0.475,0.39705
2076,0.476,0.39705
2077,0.477,0.39705
2078,0.478,0.39705
2079,0.479,0.39705
2080,0.48,0.39705
2081,0.481,0.39705
2082,0.482,0.358796
2083,0.483,0.228382
2084,0.484,0.214471
2085,0.485,0.210993
2086,0.486,0.210993
2087,0.487,0.210993
2088,0.488,0.210993
2089,0.489,0.210993
2090,0.49,0.210993
2091,0.491,0.210993
2092,0.492,0.210993
2093,0.493,0.210993
2094,0.494,0.210993
2095,0.495,0.210993
2096,0.496,0.210993
2097,0.497,0.210993
2098,0.498,0.210993
2099,0.499,0.210993
2100,0.5,0.210993
2101,0.501,0.210993
2102,0.502,0.210993
2103,0.503,0.210993
2104,0.504,0.210993
2105,0.505,0.210993
2106,0.506,0.210993
2107,0.507,0.210993
2108,0.508,0.210993
2109,0.509,0.210993
2110,0.51,0.210993
2111,0.511,0.210993
2112,0.512,0.210993
2113,0.513,0.210993
2114,0.514,0.210993
2115,0.515,0.210993
2116,0.516,0.210993
2117,0.517,0.210993
2118,0.518,0.210993
2119,0.519,0.210993
2120,0.52,0.210993
2121,0.521,0.210993
2122,0.522,0.210993
2123,0.523,0.210993
2124,0.524,0.210993
2125,0.525,0.210993
2126,0.526,0.210993
2127,0.527,0.210993
2128,0.528,0.210993
2129,0.529,0.210993
2130,0.53,0.210993
2131,0.531,0.210993
2132,0.532,0.263159
2133,0.533,0.423133
2134,0.534,0.400528
2135,0.535,0.244032
2136,0.536,0.21621
2137,0.537,0.212732
2138,0.538,0.210993
2139,0.539,0.210993
2140,0.54,0.210993
2141,0.541,0.210993
2142,0.542,0.210993
2143,0.543,0.210993
2144,0.544,0.210993
2145,0.545,0.210993
2146,0.546,0.210993
2147,0.547,0.210993
2148,0.548,0.210993
2149,0.549,0.210993
2150,0.55,0.210993
2151,0.551,0.210993
2152,0.552,0.210993
2153,0.553,0.210993
2154,0.554,0.210993
2155,0.555,0.210993
2156,0.556,0.210993
2157,0.557,0.210993
2158,0.558,0.210993
2159,0.559,0.210993
2160,0.56,0.210993
2161,0.561,0.210993
2162,0.562,0.210993
2163,0.563,0.210993
2164,0.564,0.210993
2165,0.565,0.210993
2166,0.566,0.210993
2167,0.567,0.210993
2168,0.568,0.210993
2169,0.569,0.210993
2170,0.57,0.210993
2171,0.571,0.210993
2172,0.572,0.210993
2173,0.573,0.210993
2174,0.574,0.210993
2175,0.575,0.210993
2176,0.576,0.210993
2177,0.577,0.210993
2178,0.578,0.210993
2179,0.579,0.210993
2180,0.58,0.210993
2181,0.581,0.210993
2182,0.582,0.266637
2183,0.583,0.424872
2184,0.584,0.404006
2185,0.585,0.242293
2186,0.586,0.21621
2187,0.587,0.212732
2188,0.588,0.210993
2189,0.589,0.210993
2190,0.59,0.210993
2191,0.591,0.210993
2192,0.592,0.210993
2193,0.593,0.210993
2194,0.594,0.210993
2195,0.595,0.210993
2196,0.596,0.210993
2197,0.597,0.210993
2198,0.598,0.210993
2199,0.599,0.210993
2200,0.6,0.210993
2201,0.601,0.210993
2202,0.602,0.210993
2203,0.603,0.210993
2204,0.604,0.210993
2205,0.605,0.210993
2206,0.606,0.210993
2207,0.607,0.210993
2208,0.608,0.210993
2209,0.609,0.210993
2210,0.61,0.210993
2211,0.611,0.210993
2212,0.612,0.210993
2213,0.613,0.210993
2214,0.614,0.210993
2215,0.615,0.210993
2216,0.616,0.210993
2217,0.617,0.210993
2218,0.618,0.210993
2219,0.619,0.210993
2220,0.62,0.210993
2221,0.621,0.210993
2222,0.622,0.210993
2223,0.623,0.210993
2224,0.624,0.210993
2225,0.625,0.210993
2226,0.626,0.210993
2227,0.627,0.210993
2228,0.628,0.210993
2229,0.629,0.210993
2230,0.63,0.210993
2231,0.631,0.210993
2232,0.632,0.264898
2233,0.633,0.426611
2234,0.634,0.402267
2235,0.635,0.244032
2236,0.636,0.21621
2237,0.637,0.212732
2238,0.638,0.210993
2239,0.639,0.210993
2240,0.64,0.210993
2241,0.641,0.210993
2242,0.642,0.210993
2243,0.643,0.210993
2244,0.644,0.210993
2245,0.645,0.210993
2246,0.646,0.210993
2247,0.647,0.210993
2248,0.648,0.210993
