;Scopy version,f4beeb1
;Exported on,mardi fevrier 24/02/2026
;Device,M2K
;Nr of samples,3200
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
1107,-0.493,0.209255
1108,-0.492,0.209255
1109,-0.491,0.209255
1110,-0.49,0.209255
1111,-0.489,0.209255
1112,-0.488,0.209255
1113,-0.487,0.209255
1114,-0.486,0.209255
1115,-0.485,0.209255
1116,-0.484,0.209255
1117,-0.483,0.209255
1118,-0.482,0.209255
1119,-0.481,0.209255
1120,-0.48,0.209255
1121,-0.479,0.209255
1122,-0.478,0.209255
1123,-0.477,0.209255
1124,-0.476,0.209255
1125,-0.475,0.209255
1126,-0.474,0.212732
1127,-0.473,0.207516
1128,-0.472,0.377923
1129,-0.471,0.426611
1130,-0.47,0.304891
1131,-0.469,0.217949
1132,-0.468,0.212732
1133,-0.467,0.209255
1134,-0.466,0.209255
1135,-0.465,0.209255
1136,-0.464,0.209255
1137,-0.463,0.209255
1138,-0.462,0.209255
1139,-0.461,0.209255
1140,-0.46,0.209255
1141,-0.459,0.209255
1142,-0.458,0.209255
1143,-0.457,0.209255
1144,-0.456,0.209255
1145,-0.455,0.209255
1146,-0.454,0.209255
1147,-0.453,0.209255
1148,-0.452,0.209255
1149,-0.451,0.209255
1150,-0.45,0.209255
1151,-0.449,0.209255
1152,-0.448,0.209255
1153,-0.447,0.209255
1154,-0.446,0.209255
1155,-0.445,0.209255
1156,-0.444,0.209255
1157,-0.443,0.209255
1158,-0.442,0.209255
1159,-0.441,0.209255
1160,-0.44,0.209255
1161,-0.439,0.209255
1162,-0.438,0.209255
1163,-0.437,0.209255
1164,-0.436,0.209255
1165,-0.435,0.209255
1166,-0.434,0.209255
1167,-0.433,0.209255
1168,-0.432,0.209255
1169,-0.431,0.209255
1170,-0.43,0.209255
1171,-0.429,0.209255
1172,-0.428,0.209255
1173,-0.427,0.209255
1174,-0.426,0.209255
1175,-0.425,0.209255
1176,-0.424,0.212732
1177,-0.423,0.209255
1178,-0.422,0.38314
1179,-0.421,0.42835
1180,-0.42,0.301414
1181,-0.419,0.219688
1182,-0.418,0.210993
1183,-0.417,0.209255
1184,-0.416,0.209255
1185,-0.415,0.209255
1186,-0.414,0.209255
1187,-0.413,0.209255
1188,-0.412,0.209255
1189,-0.411,0.209255
1190,-0.41,0.209255
1191,-0.409,0.209255
1192,-0.408,0.209255
1193,-0.407,0.209255
1194,-0.406,0.209255
1195,-0.405,0.209255
1196,-0.404,0.209255
1197,-0.403,0.209255
1198,-0.402,0.209255
1199,-0.401,0.209255
1200,-0.4,0.209255
1201,-0.399,0.209255
1202,-0.398,0.209255
1203,-0.397,0.209255
1204,-0.396,0.209255
1205,-0.395,0.209255
1206,-0.394,0.209255
1207,-0.393,0.209255
1208,-0.392,0.209255
1209,-0.391,0.209255
1210,-0.39,0.209255
1211,-0.389,0.209255
1212,-0.388,0.209255
1213,-0.387,0.209255
1214,-0.386,0.209255
1215,-0.385,0.209255
1216,-0.384,0.209255
1217,-0.383,0.209255
1218,-0.382,0.209255
1219,-0.381,0.209255
1220,-0.38,0.209255
1221,-0.379,0.209255
1222,-0.378,0.209255
1223,-0.377,0.209255
1224,-0.376,0.209255
1225,-0.375,0.209255
1226,-0.374,0.212732
1227,-0.373,0.210993
1228,-0.372,0.38314
1229,-0.371,0.42835
1230,-0.37,0.297936
1231,-0.369,0.219688
1232,-0.368,0.209255
1233,-0.367,0.209255
1234,-0.366,0.209255
1235,-0.365,0.209255
1236,-0.364,0.209255
1237,-0.363,0.209255
1238,-0.362,0.209255
1239,-0.361,0.209255
1240,-0.36,0.209255
1241,-0.359,0.209255
1242,-0.358,0.209255
1243,-0.357,0.209255
1244,-0.356,0.209255
1245,-0.355,0.209255
1246,-0.354,0.209255
1247,-0.353,0.209255
1248,-0.352,0.209255
1249,-0.351,0.209255
1250,-0.35,0.209255
1251,-0.349,0.209255
1252,-0.348,0.209255
1253,-0.347,0.209255
1254,-0.346,0.209255
1255,-0.345,0.209255
1256,-0.344,0.209255
1257,-0.343,0.209255
1258,-0.342,0.209255
1259,-0.341,0.209255
1260,-0.34,0.209255
1261,-0.339,0.209255
1262,-0.338,0.209255
1263,-0.337,0.209255
1264,-0.336,0.209255
1265,-0.335,0.209255
1266,-0.334,0.209255
1267,-0.333,0.209255
1268,-0.332,0.209255
1269,-0.331,0.209255
1270,-0.33,0.209255
1271,-0.329,0.209255
1272,-0.328,0.209255
1273,-0.327,0.209255
1274,-0.326,0.209255
1275,-0.325,0.209255
1276,-0.324,0.212732
1277,-0.323,0.212732
1278,-0.322,0.388356
1279,-0.321,0.426611
1280,-0.32,0.294458
1281,-0.319,0.219688
1282,-0.318,0.209255
1283,-0.317,0.209255
1284,-0.316,0.209255
1285,-0.315,0.209255
1286,-0.314,0.209255
1287,-0.313,0.209255
1288,-0.312,0.209255
1289,-0.311,0.209255
1290,-0.31,0.209255
1291,-0.309,0.209255
1292,-0.308,0.209255
1293,-0.307,0.209255
1294,-0.306,0.209255
1295,-0.305,0.209255
1296,-0.304,0.209255
1297,-0.303,0.209255
1298,-0.302,0.209255
1299,-0.301,0.209255
1300,-0.3,0.209255
1301,-0.299,0.209255
1302,-0.298,0.209255
1303,-0.297,0.209255
1304,-0.296,0.209255
1305,-0.295,0.209255
1306,-0.294,0.209255
1307,-0.293,0.209255
1308,-0.292,0.209255
1309,-0.291,0.209255
1310,-0.29,0.209255
1311,-0.289,0.209255
1312,-0.288,0.209255
1313,-0.287,0.209255
1314,-0.286,0.209255
1315,-0.285,0.209255
1316,-0.284,0.209255
1317,-0.283,0.209255
1318,-0.282,0.209255
1319,-0.281,0.209255
1320,-0.28,0.209255
1321,-0.279,0.209255
1322,-0.278,0.209255
1323,-0.277,0.209255
1324,-0.276,0.209255
1325,-0.275,0.209255
1326,-0.274,0.212732
1327,-0.273,0.212732
1328,-0.272,0.391834
1329,-0.271,0.426611
1330,-0.27,0.290981
1331,-0.269,0.217949
1332,-0.268,0.209255
1333,-0.267,0.209255
1334,-0.266,0.209255
1335,-0.265,0.209255
1336,-0.264,0.209255
1337,-0.263,0.209255
1338,-0.262,0.209255
1339,-0.261,0.209255
1340,-0.26,0.209255
1341,-0.259,0.209255
1342,-0.258,0.209255
1343,-0.257,0.209255
1344,-0.256,0.209255
1345,-0.255,0.209255
1346,-0.254,0.209255
1347,-0.253,0.209255
1348,-0.252,0.209255
1349,-0.251,0.209255
1350,-0.25,0.209255
1351,-0.249,0.209255
1352,-0.248,0.209255
1353,-0.247,0.209255
1354,-0.246,0.209255
1355,-0.245,0.209255
1356,-0.244,0.209255
1357,-0.243,0.209255
1358,-0.242,0.209255
1359,-0.241,0.209255
1360,-0.24,0.209255
1361,-0.239,0.209255
1362,-0.238,0.209255
1363,-0.237,0.209255
1364,-0.236,0.209255
1365,-0.235,0.209255
1366,-0.234,0.209255
1367,-0.233,0.209255
1368,-0.232,0.209255
1369,-0.231,0.209255
1370,-0.23,0.209255
1371,-0.229,0.209255
1372,-0.228,0.209255
1373,-0.227,0.209255
1374,-0.226,0.209255
1375,-0.225,0.209255
1376,-0.224,0.212732
1377,-0.223,0.21621
1378,-0.222,0.393573
1379,-0.221,0.423133
1380,-0.22,0.285764
1381,-0.219,0.219688
1382,-0.218,0.209255
1383,-0.217,0.209255
1384,-0.216,0.209255
1385,-0.215,0.209255
1386,-0.214,0.209255
1387,-0.213,0.209255
1388,-0.212,0.209255
1389,-0.211,0.209255
1390,-0.21,0.209255
1391,-0.209,0.209255
1392,-0.208,0.209255
1393,-0.207,0.209255
1394,-0.206,0.209255
1395,-0.205,0.209255
1396,-0.204,0.209255
1397,-0.203,0.209255
1398,-0.202,0.209255
1399,-0.201,0.209255
1400,-0.2,0.209255
1401,-0.199,0.209255
1402,-0.198,0.209255
1403,-0.197,0.209255
1404,-0.196,0.209255
1405,-0.195,0.209255
1406,-0.194,0.209255
1407,-0.193,0.209255
1408,-0.192,0.209255
1409,-0.191,0.209255
1410,-0.19,0.209255
1411,-0.189,0.209255
1412,-0.188,0.209255
1413,-0.187,0.209255
1414,-0.186,0.209255
1415,-0.185,0.209255
1416,-0.184,0.209255
1417,-0.183,0.209255
1418,-0.182,0.209255
1419,-0.181,0.209255
1420,-0.18,0.209255
1421,-0.179,0.209255
1422,-0.178,0.209255
1423,-0.177,0.209255
1424,-0.176,0.209255
1425,-0.175,0.209255
1426,-0.174,0.212732
1427,-0.173,0.21621
1428,-0.172,0.39705
1429,-0.171,0.424872
1430,-0.17,0.284025
1431,-0.169,0.217949
1432,-0.168,0.210993
1433,-0.167,0.209255
1434,-0.166,0.209255
1435,-0.165,0.209255
1436,-0.164,0.209255
1437,-0.163,0.209255
1438,-0.162,0.209255
1439,-0.161,0.209255
1440,-0.16,0.209255
1441,-0.159,0.209255
1442,-0.158,0.209255
1443,-0.157,0.209255
1444,-0.156,0.209255
1445,-0.155,0.209255
1446,-0.154,0.209255
1447,-0.153,0.209255
1448,-0.152,0.209255
1449,-0.151,0.209255
1450,-0.15,0.209255
1451,-0.149,0.209255
1452,-0.148,0.209255
1453,-0.147,0.209255
1454,-0.146,0.209255
1455,-0.145,0.209255
1456,-0.144,0.209255
1457,-0.143,0.209255
1458,-0.142,0.209255
1459,-0.141,0.209255
1460,-0.14,0.209255
1461,-0.139,0.209255
1462,-0.138,0.209255
1463,-0.137,0.209255
1464,-0.136,0.209255
1465,-0.135,0.209255
1466,-0.134,0.209255
1467,-0.133,0.209255
1468,-0.132,0.209255
1469,-0.131,0.209255
1470,-0.13,0.209255
1471,-0.129,0.209255
1472,-0.128,0.209255
1473,-0.127,0.209255
1474,-0.126,0.209255
1475,-0.125,0.209255
1476,-0.124,0.212732
1477,-0.123,0.219688
1478,-0.122,0.39705
1479,-0.121,0.416178
1480,-0.12,0.407484
1481,-0.119,0.438783
1482,-0.118,0.440522
1483,-0.117,0.442261
1484,-0.116,0.442261
1485,-0.115,0.442261
1486,-0.114,0.440522
1487,-0.113,0.442261
1488,-0.112,0.442261
1489,-0.111,0.442261
1490,-0.11,0.442261
1491,-0.109,0.442261
1492,-0.108,0.442261
1493,-0.107,0.442261
1494,-0.106,0.442261
1495,-0.105,0.442261
1496,-0.104,0.442261
1497,-0.103,0.442261
1498,-0.102,0.442261
1499,-0.101,0.442261
1500,-0.1,0.442261
1501,-0.099,0.442261
1502,-0.098,0.440522
1503,-0.097,0.442261
1504,-0.096,0.442261
1505,-0.095,0.442261
1506,-0.094,0.438783
1507,-0.093,0.442261
1508,-0.092,0.442261
1509,-0.091,0.442261
1510,-0.09,0.440522
1511,-0.089,0.442261
1512,-0.088,0.440522
1513,-0.087,0.442261
1514,-0.086,0.440522
1515,-0.085,0.442261
1516,-0.084,0.440522
1517,-0.083,0.442261
1518,-0.082,0.442261
1519,-0.081,0.443999
1520,-0.08,0.405745
1521,-0.079,0.407484
1522,-0.078,0.419656
1523,-0.077,0.404006
1524,-0.076,0.23186
1525,-0.075,0.209255
1526,-0.074,0.205777
1527,-0.073,0.205777
1528,-0.072,0.205777
1529,-0.071,0.205777
1530,-0.07,0.205777
1531,-0.069,0.202299
1532,-0.068,0.207516
1533,-0.067,0.205777
1534,-0.066,0.205777
1535,-0.065,0.205777
1536,-0.064,0.205777
1537,-0.063,0.205777
1538,-0.062,0.207516
1539,-0.061,0.217949
1540,-0.06,0.336191
1541,-0.059,0.21621
1542,-0.058,0.207516
1543,-0.057,0.207516
1544,-0.056,0.202299
1545,-0.055,0.202299
1546,-0.054,0.202299
1547,-0.053,0.202299
1548,-0.052,0.202299
1549,-0.051,0.202299
1550,-0.05,0.202299
1551,-0.049,0.202299
1552,-0.048,0.202299
1553,-0.047,0.207516
1554,-0.046,0.193605
1555,-0.045,0.33793
1556,-0.044,0.235337
1557,-0.043,0.209255
1558,-0.042,0.205777
1559,-0.041,0.205777
1560,-0.04,0.205777
1561,-0.039,0.205777
1562,-0.038,0.202299
1563,-0.037,0.202299
1564,-0.036,0.202299
1565,-0.035,0.202299
1566,-0.034,0.202299
1567,-0.033,0.202299
1568,-0.032,0.202299
1569,-0.031,0.20056
1570,-0.03,0.275331
1571,-0.029,0.290981
1572,-0.028,0.212732
1573,-0.027,0.207516
1574,-0.026,0.205777
1575,-0.025,0.205777
1576,-0.024,0.205777
1577,-0.023,0.205777
1578,-0.022,0.205777
1579,-0.021,0.205777
1580,-0.02,0.205777
1581,-0.019,0.205777
1582,-0.018,0.202299
1583,-0.017,0.202299
1584,-0.016,0.207516
1585,-0.015,0.209255
1586,-0.014,0.343146
1587,-0.013,0.217949
1588,-0.012,0.207516
1589,-0.011,0.207516
1590,-0.01,0.202299
1591,-0.009,0.202299
1592,-0.008,0.202299
1593,-0.007,0.202299
1594,-0.006,0.202299
1595,-0.005,0.205777
1596,-0.004,0.205777
1597,-0.003,0.202299
1598,-0.002,0.202299
1599,-0.001,0.205777
1600,0,0.195344
1601,0.001,0.327496
1602,0.002,0.24577
1603,0.003,0.210993
1604,0.004,0.205777
1605,0.005,0.205777
1606,0.006,0.202299
1607,0.007,0.202299
1608,0.008,0.202299
1609,0.009,0.202299
1610,0.01,0.202299
1611,0.011,0.202299
1612,0.012,0.202299
1613,0.013,0.202299
1614,0.014,0.205777
1615,0.015,0.202299
1616,0.016,0.254465
1617,0.017,0.304891
1618,0.018,0.214471
1619,0.019,0.207516
1620,0.02,0.207516
1621,0.021,0.202299
1622,0.022,0.202299
1623,0.023,0.202299
1624,0.024,0.202299
1625,0.025,0.202299
1626,0.026,0.202299
1627,0.027,0.202299
1628,0.028,0.202299
1629,0.029,0.202299
1630,0.03,0.207516
1631,0.031,0.20056
1632,0.032,0.346624
1633,0.033,0.221427
1634,0.034,0.209255
1635,0.035,0.205777
1636,0.036,0.205777
1637,0.037,0.205777
1638,0.038,0.205777
1639,0.039,0.207516
1640,0.04,0.202299
1641,0.041,0.205777
1642,0.042,0.202299
1643,0.043,0.202299
1644,0.044,0.202299
1645,0.045,0.205777
1646,0.046,0.197083
1647,0.047,0.250987
1648,0.048,0.210993
1649,0.049,0.207516
1650,0.05,0.205777
1651,0.051,0.219688
1652,0.052,0.205777
1653,0.053,0.207516
1654,0.054,0.202299
1655,0.055,0.205777
1656,0.056,0.202299
1657,0.057,0.357057
1658,0.058,0.393573
1659,0.059,0.393573
1660,0.06,0.395312
1661,0.061,0.395312
1662,0.062,0.395312
1663,0.063,0.395312
1664,0.064,0.395312
1665,0.065,0.395312
1666,0.066,0.395312
1667,0.067,0.395312
1668,0.068,0.395312
1669,0.069,0.393573
1670,0.07,0.400528
1671,0.071,0.304891
1672,0.072,0.217949
1673,0.073,0.212732
1674,0.074,0.209255
1675,0.075,0.209255
1676,0.076,0.209255
1677,0.077,0.209255
1678,0.078,0.209255
1679,0.079,0.209255
1680,0.08,0.209255
1681,0.081,0.209255
1682,0.082,0.209255
1683,0.083,0.209255
1684,0.084,0.209255
1685,0.085,0.209255
1686,0.086,0.209255
1687,0.087,0.209255
1688,0.088,0.209255
1689,0.089,0.209255
1690,0.09,0.209255
1691,0.091,0.209255
1692,0.092,0.209255
1693,0.093,0.209255
1694,0.094,0.209255
1695,0.095,0.209255
1696,0.096,0.209255
1697,0.097,0.209255
1698,0.098,0.209255
1699,0.099,0.209255
1700,0.1,0.209255
1701,0.101,0.209255
1702,0.102,0.209255
1703,0.103,0.209255
1704,0.104,0.209255
1705,0.105,0.209255
1706,0.106,0.209255
1707,0.107,0.209255
1708,0.108,0.209255
1709,0.109,0.209255
1710,0.11,0.209255
1711,0.111,0.209255
1712,0.112,0.209255
1713,0.113,0.209255
1714,0.114,0.209255
1715,0.115,0.209255
1716,0.116,0.209255
1717,0.117,0.209255
1718,0.118,0.209255
1719,0.119,0.210993
1720,0.12,0.202299
1721,0.121,0.329235
1722,0.122,0.426611
1723,0.123,0.350102
1724,0.124,0.224904
1725,0.125,0.212732
1726,0.126,0.209255
1727,0.127,0.209255
1728,0.128,0.209255
1729,0.129,0.209255
1730,0.13,0.209255
1731,0.131,0.209255
1732,0.132,0.209255
1733,0.133,0.209255
1734,0.134,0.209255
1735,0.135,0.209255
1736,0.136,0.209255
1737,0.137,0.209255
1738,0.138,0.209255
1739,0.139,0.209255
1740,0.14,0.209255
1741,0.141,0.209255
1742,0.142,0.209255
1743,0.143,0.209255
1744,0.144,0.209255
1745,0.145,0.209255
1746,0.146,0.209255
1747,0.147,0.209255
1748,0.148,0.209255
1749,0.149,0.209255
1750,0.15,0.209255
1751,0.151,0.209255
1752,0.152,0.209255
1753,0.153,0.209255
1754,0.154,0.209255
1755,0.155,0.209255
1756,0.156,0.209255
1757,0.157,0.209255
1758,0.158,0.209255
1759,0.159,0.209255
1760,0.16,0.209255
1761,0.161,0.209255
1762,0.162,0.209255
1763,0.163,0.209255
1764,0.164,0.209255
1765,0.165,0.209255
1766,0.166,0.209255
1767,0.167,0.209255
1768,0.168,0.209255
1769,0.169,0.210993
1770,0.17,0.202299
1771,0.171,0.332713
1772,0.172,0.42835
1773,0.173,0.350102
1774,0.174,0.223165
1775,0.175,0.214471
1776,0.176,0.209255
1777,0.177,0.209255
1778,0.178,0.209255
1779,0.179,0.209255
1780,0.18,0.209255
1781,0.181,0.209255
1782,0.182,0.209255
1783,0.183,0.209255
1784,0.184,0.209255
1785,0.185,0.209255
1786,0.186,0.209255
1787,0.187,0.209255
1788,0.188,0.209255
1789,0.189,0.209255
1790,0.19,0.209255
1791,0.191,0.209255
1792,0.192,0.209255
1793,0.193,0.209255
1794,0.194,0.209255
1795,0.195,0.209255
1796,0.196,0.209255
1797,0.197,0.209255
1798,0.198,0.209255
1799,0.199,0.209255
1800,0.2,0.209255
1801,0.201,0.209255
1802,0.202,0.209255
1803,0.203,0.209255
1804,0.204,0.209255
1805,0.205,0.209255
1806,0.206,0.209255
1807,0.207,0.209255
1808,0.208,0.209255
1809,0.209,0.209255
1810,0.21,0.209255
1811,0.211,0.209255
1812,0.212,0.209255
1813,0.213,0.209255
1814,0.214,0.209255
1815,0.215,0.209255
1816,0.216,0.209255
1817,0.217,0.209255
1818,0.218,0.209255
1819,0.219,0.210993
1820,0.22,0.202299
1821,0.221,0.336191
1822,0.222,0.42835
1823,0.223,0.346624
1824,0.224,0.223165
1825,0.225,0.212732
1826,0.226,0.209255
1827,0.227,0.209255
1828,0.228,0.209255
1829,0.229,0.209255
1830,0.23,0.209255
1831,0.231,0.209255
1832,0.232,0.209255
1833,0.233,0.209255
1834,0.234,0.209255
1835,0.235,0.209255
1836,0.236,0.209255
1837,0.237,0.209255
1838,0.238,0.209255
1839,0.239,0.209255
1840,0.24,0.209255
1841,0.241,0.209255
1842,0.242,0.209255
1843,0.243,0.209255
1844,0.244,0.209255
1845,0.245,0.209255
1846,0.246,0.209255
1847,0.247,0.209255
1848,0.248,0.209255
1849,0.249,0.209255
1850,0.25,0.209255
1851,0.251,0.209255
1852,0.252,0.209255
1853,0.253,0.209255
1854,0.254,0.209255
1855,0.255,0.209255
1856,0.256,0.209255
1857,0.257,0.209255
1858,0.258,0.209255
1859,0.259,0.209255
1860,0.26,0.209255
1861,0.261,0.209255
1862,0.262,0.209255
1863,0.263,0.209255
1864,0.264,0.209255
1865,0.265,0.209255
1866,0.266,0.209255
1867,0.267,0.209255
1868,0.268,0.209255
1869,0.269,0.210993
1870,0.27,0.202299
1871,0.271,0.339668
1872,0.272,0.42835
1873,0.273,0.344885
1874,0.274,0.223165
1875,0.275,0.212732
1876,0.276,0.209255
1877,0.277,0.209255
1878,0.278,0.209255
1879,0.279,0.209255
1880,0.28,0.209255
1881,0.281,0.209255
1882,0.282,0.209255
1883,0.283,0.209255
1884,0.284,0.209255
1885,0.285,0.209255
1886,0.286,0.209255
1887,0.287,0.209255
1888,0.288,0.209255
1889,0.289,0.209255
1890,0.29,0.209255
1891,0.291,0.209255
1892,0.292,0.209255
1893,0.293,0.209255
1894,0.294,0.209255
1895,0.295,0.209255
1896,0.296,0.209255
1897,0.297,0.209255
1898,0.298,0.209255
1899,0.299,0.209255
1900,0.3,0.209255
1901,0.301,0.209255
1902,0.302,0.209255
1903,0.303,0.209255
1904,0.304,0.209255
1905,0.305,0.209255
1906,0.306,0.209255
1907,0.307,0.209255
1908,0.308,0.209255
1909,0.309,0.209255
1910,0.31,0.209255
1911,0.311,0.209255
1912,0.312,0.209255
1913,0.313,0.209255
1914,0.314,0.209255
1915,0.315,0.209255
1916,0.316,0.209255
1917,0.317,0.209255
1918,0.318,0.209255
1919,0.319,0.210993
1920,0.32,0.202299
1921,0.321,0.343146
1922,0.322,0.426611
1923,0.323,0.343146
1924,0.324,0.221427
1925,0.325,0.212732
1926,0.326,0.209255
1927,0.327,0.209255
1928,0.328,0.209255
1929,0.329,0.209255
1930,0.33,0.209255
1931,0.331,0.209255
1932,0.332,0.209255
1933,0.333,0.209255
1934,0.334,0.209255
1935,0.335,0.209255
1936,0.336,0.209255
1937,0.337,0.209255
1938,0.338,0.209255
1939,0.339,0.209255
1940,0.34,0.209255
1941,0.341,0.209255
1942,0.342,0.209255
1943,0.343,0.209255
1944,0.344,0.209255
1945,0.345,0.209255
1946,0.346,0.209255
1947,0.347,0.209255
1948,0.348,0.209255
1949,0.349,0.209255
1950,0.35,0.209255
1951,0.351,0.209255
1952,0.352,0.209255
1953,0.353,0.209255
1954,0.354,0.209255
1955,0.355,0.209255
1956,0.356,0.209255
1957,0.357,0.209255
1958,0.358,0.209255
1959,0.359,0.209255
1960,0.36,0.209255
1961,0.361,0.209255
1962,0.362,0.209255
1963,0.363,0.209255
1964,0.364,0.209255
1965,0.365,0.209255
1966,0.366,0.209255
1967,0.367,0.209255
1968,0.368,0.209255
1969,0.369,0.210993
1970,0.37,0.20056
1971,0.371,0.343146
1972,0.372,0.42835
1973,0.373,0.343146
1974,0.374,0.221427
1975,0.375,0.212732
1976,0.376,0.209255
1977,0.377,0.209255
1978,0.378,0.209255
1979,0.379,0.209255
1980,0.38,0.209255
1981,0.381,0.209255
1982,0.382,0.209255
1983,0.383,0.209255
1984,0.384,0.209255
1985,0.385,0.209255
1986,0.386,0.209255
1987,0.387,0.209255
1988,0.388,0.209255
1989,0.389,0.209255
1990,0.39,0.209255
1991,0.391,0.209255
1992,0.392,0.209255
1993,0.393,0.209255
1994,0.394,0.209255
1995,0.395,0.209255
1996,0.396,0.209255
1997,0.397,0.209255
1998,0.398,0.209255
1999,0.399,0.209255
2000,0.4,0.209255
2001,0.401,0.209255
2002,0.402,0.209255
2003,0.403,0.209255
2004,0.404,0.209255
2005,0.405,0.209255
2006,0.406,0.209255
2007,0.407,0.209255
2008,0.408,0.209255
2009,0.409,0.209255
2010,0.41,0.209255
2011,0.411,0.209255
2012,0.412,0.209255
2013,0.413,0.209255
2014,0.414,0.209255
2015,0.415,0.209255
2016,0.416,0.209255
2017,0.417,0.209255
2018,0.418,0.209255
2019,0.419,0.210993
2020,0.42,0.20056
2021,0.421,0.348363
2022,0.422,0.42835
2023,0.423,0.336191
2024,0.424,0.221427
2025,0.425,0.212732
2026,0.426,0.209255
2027,0.427,0.209255
2028,0.428,0.209255
2029,0.429,0.209255
2030,0.43,0.209255
2031,0.431,0.209255
2032,0.432,0.209255
2033,0.433,0.209255
2034,0.434,0.209255
2035,0.435,0.209255
2036,0.436,0.209255
2037,0.437,0.209255
2038,0.438,0.209255
2039,0.439,0.209255
2040,0.44,0.209255
2041,0.441,0.209255
2042,0.442,0.209255
2043,0.443,0.209255
2044,0.444,0.209255
2045,0.445,0.209255
2046,0.446,0.209255
2047,0.447,0.209255
2048,0.448,0.209255
2049,0.449,0.209255
2050,0.45,0.209255
2051,0.451,0.209255
2052,0.452,0.209255
2053,0.453,0.209255
2054,0.454,0.209255
2055,0.455,0.209255
2056,0.456,0.209255
2057,0.457,0.209255
2058,0.458,0.209255
2059,0.459,0.209255
2060,0.46,0.209255
2061,0.461,0.209255
2062,0.462,0.209255
2063,0.463,0.209255
2064,0.464,0.209255
2065,0.465,0.209255
2066,0.466,0.209255
2067,0.467,0.209255
2068,0.468,0.209255
2069,0.469,0.210993
2070,0.47,0.202299
2071,0.471,0.350102
2072,0.472,0.42835
2073,0.473,0.334452
2074,0.474,0.221427
2075,0.475,0.212732
2076,0.476,0.209255
2077,0.477,0.209255
2078,0.478,0.209255
2079,0.479,0.209255
2080,0.48,0.209255
2081,0.481,0.209255
2082,0.482,0.209255
2083,0.483,0.209255
2084,0.484,0.209255
2085,0.485,0.209255
2086,0.486,0.209255
2087,0.487,0.209255
2088,0.488,0.209255
2089,0.489,0.209255
2090,0.49,0.209255
2091,0.491,0.209255
2092,0.492,0.209255
2093,0.493,0.209255
2094,0.494,0.209255
2095,0.495,0.209255
2096,0.496,0.209255
2097,0.497,0.209255
2098,0.498,0.209255
2099,0.499,0.209255
2100,0.5,0.209255
2101,0.501,0.209255
2102,0.502,0.209255
2103,0.503,0.209255
2104,0.504,0.209255
2105,0.505,0.209255
2106,0.506,0.209255
2107,0.507,0.209255
2108,0.508,0.209255
2109,0.509,0.209255
2110,0.51,0.209255
2111,0.511,0.209255
2112,0.512,0.209255
2113,0.513,0.209255
2114,0.514,0.209255
2115,0.515,0.209255
2116,0.516,0.209255
2117,0.517,0.209255
2118,0.518,0.209255
2119,0.519,0.212732
2120,0.52,0.202299
2121,0.521,0.353579
2122,0.522,0.42835
2123,0.523,0.330974
2124,0.524,0.221427
2125,0.525,0.212732
2126,0.526,0.209255
2127,0.527,0.209255
2128,0.528,0.209255
2129,0.529,0.209255
2130,0.53,0.209255
2131,0.531,0.209255
2132,0.532,0.209255
2133,0.533,0.209255
2134,0.534,0.209255
2135,0.535,0.209255
2136,0.536,0.209255
2137,0.537,0.209255
2138,0.538,0.209255
2139,0.539,0.209255
2140,0.54,0.209255
2141,0.541,0.209255
2142,0.542,0.209255
2143,0.543,0.209255
2144,0.544,0.209255
2145,0.545,0.209255
2146,0.546,0.209255
2147,0.547,0.209255
2148,0.548,0.209255
2149,0.549,0.209255
2150,0.55,0.209255
2151,0.551,0.209255
2152,0.552,0.209255
2153,0.553,0.209255
2154,0.554,0.209255
2155,0.555,0.209255
2156,0.556,0.209255
2157,0.557,0.209255
2158,0.558,0.209255
2159,0.559,0.209255
2160,0.56,0.209255
2161,0.561,0.209255
2162,0.562,0.209255
2163,0.563,0.209255
2164,0.564,0.209255
2165,0.565,0.209255
2166,0.566,0.209255
2167,0.567,0.209255
2168,0.568,0.209255
2169,0.569,0.212732
2170,0.57,0.202299
2171,0.571,0.355318
2172,0.572,0.430089
2173,0.573,0.329235
2174,0.574,0.221427
2175,0.575,0.212732
2176,0.576,0.209255
2177,0.577,0.209255
2178,0.578,0.209255
2179,0.579,0.209255
2180,0.58,0.209255
2181,0.581,0.209255
2182,0.582,0.209255
2183,0.583,0.209255
2184,0.584,0.209255
2185,0.585,0.209255
2186,0.586,0.209255
2187,0.587,0.209255
2188,0.588,0.209255
2189,0.589,0.209255
2190,0.59,0.209255
2191,0.591,0.209255
2192,0.592,0.209255
2193,0.593,0.209255
2194,0.594,0.209255
2195,0.595,0.209255
2196,0.596,0.209255
2197,0.597,0.209255
2198,0.598,0.209255
2199,0.599,0.209255
2200,0.6,0.209255
2201,0.601,0.209255
2202,0.602,0.209255
2203,0.603,0.209255
2204,0.604,0.209255
2205,0.605,0.209255
2206,0.606,0.209255
2207,0.607,0.209255
2208,0.608,0.209255
2209,0.609,0.209255
2210,0.61,0.209255
2211,0.611,0.209255
2212,0.612,0.209255
2213,0.613,0.209255
2214,0.614,0.209255
2215,0.615,0.209255
2216,0.616,0.209255
2217,0.617,0.209255
2218,0.618,0.209255
2219,0.619,0.212732
2220,0.62,0.202299
2221,0.621,0.357057
2222,0.622,0.430089
2223,0.623,0.325758
